exp4_time,exp4_angle,exp4_voltage
0.88582854,0,0
0.88685874,0,0
0.88855598,0,0
0.88965672,0,0
0.89147262,0,0
0.8925186,0,0
0.89403096,0,0
0.89502632,0,0
0.89672836,0,0
0.8977363,0,0
0.89950736,0,0
0.9005699,0,0
0.90239032,0,0
0.90398034,0,0
0.90501366,0,0
0.90668408,0,0
0.90771136,0,0
0.9094316,0,0
0.9105361,0,0
0.91232714,0,0
0.91343122,0,0
0.91496782,0,0
0.9159676,0,0
0.9177142,0,0
0.91872344,0,0
0.92045194,0,0
0.9214892,0,0
0.92322704,0,0
0.92477044,0,0
0.92580264,0,0
0.92743406,0,0
0.92849448,0,0
0.93035164,0,0
0.93147042,0,0
0.93301906,0,0
0.93403164,0,0
0.93571618,0,0
0.93678436,0,0
0.9378337,0,0
0.93888536,0,0
0.93997222,0,0
0.94105692,0,0
0.94223236,0,0
0.94332484,0,0
0.94439664,0,0
0.94550262,0,0
0.94656894,0,0
0.94765886,0,0
0.9487199,0,0
0.9497616,0,0
0.95088388,0,0
0.95237902,0,0
0.953615,0,0
0.95467862,0,0
0.95578256,0,0
0.95682634,0,0
0.95790876,0,0
0.95898688,0,0
0.96003286,0,0
0.96136116,0,0
0.96244334,0,0
0.96354308,0,0
0.96460876,0,0
0.96570672,0,0
0.96676864,0,0
0.96780942,0,0
0.96888832,0,0
0.96993594,0,0
0.9713864,0,0
0.97248344,0,0
0.9735734,0,0
0.97463174,0,0
0.97571526,0,0
0.97677482,0,0
0.97834738,0,0
0.97946202,0,0
0.9805702,0,0
0.9816594,0,0
0.98272532,0,0
0.9838093,0,0
0.98486106,0,0
0.98591102,0,0
0.98699754,0,0
0.9880438,0,0
0.98928962,0,0
0.9903851,0,0
0.9915034,0,0
0.99257136,0,0
0.99362548,0,0
0.994727,0,0
0.99577794,0,0
0.99686524,0,0
0.9979268,0,0
0.99901408,0,0
1.0002537,0,0
1.00132216,0,0
1.00242782,0,0
1.00350262,0,0
1.00459252,0,0
1.00566234,0,0
