time relative [s],angle [rad],control [V]
1.03015294,56.4858359115445,12
1.03116012,56.5905556666641,12
1.03268694,56.6533875197359,12
1.03376698,56.7581072748556,12
1.0354966,56.8209391279274,12
1.03645562,56.9047149320231,12
1.03823082,56.9675467850949,12
1.03924786,57.0722665402146,12
1.04075538,57.1350983932864,12
1.04172492,57.2188741973821,12
1.04335886,57.2817060504539,12
1.04432924,57.3654818545496,12
1.0460152,57.4283137076214,12
1.04682764,57.5330334627411,12
1.04850666,57.574921364789,12
1.04949264,57.6796411199086,12
1.05120472,57.7215290219565,12
1.05220362,57.8262487770761,12
1.0536861,57.8890806301479,12
1.054665,57.9938003852676,12
1.05635962,58.0356882873155,12
1.05736914,58.1404080424351,12
1.05908918,58.182295944483,12
1.06012916,58.2870156996026,12
1.06161296,58.3498475526744,12
1.06257474,58.4545673077941,12
1.06428824,58.496455209842,12
1.06527798,58.6011749649616,12
1.06674236,58.6640068180334,12
1.06798338,58.7477826221291,12
1.06961886,58.8525023772488,12
1.07056164,58.9153342303206,12
1.07230722,58.9991100344163,12
1.07329658,59.0619418874881,12
1.07480282,59.1666616426078,12
1.07578288,59.2294934956796,12
1.0775462,59.3132692997753,12
1.0784927,59.3761011528471,12
1.08021234,59.4808209079667,12
1.0811897,59.5227088100146,12
1.08275242,59.6274285651343,12
1.0836884,59.6902604182061,12
1.08540522,59.7740362223018,12
1.08636124,59.8368680753736,12
1.08813056,59.9415878304932,12
1.08967658,60.0044196835651,12
1.09065702,60.0881954876608,12
1.09224886,60.1510273407326,12
1.09326478,60.2348031448283,12
1.09480978,60.2976349979001,12
1.09579612,60.4023547530198,12
1.09673104,60.4442426550676,12
1.09839946,60.5489624101873,12
1.09934198,60.5908503122352,12
1.10099702,60.6955700673548,12
1.10178046,60.7584019204266,12
1.10378328,60.8421777245223,12
1.1054733,60.9259535286181,12
1.10645056,61.0097293327138,12
1.10821544,61.0725611857856,12
1.10922846,61.1772809409052,12
1.11075654,61.240112793977,12
1.11180008,61.3448325490967,12
1.11342988,61.3867204511446,12
1.1143935,61.4704962552403,12
1.11610584,61.5333281083121,12
1.11711684,61.6380478634317,12
1.11859922,61.7008797165035,12
1.11957114,61.7846555205993,12
1.12129422,61.8474873736711,12
1.12227234,61.9312631777668,12
1.12376824,61.9940950308386,12
1.12474298,62.0988147859582,12
1.12637768,62.1407026880061,12
1.12737918,62.2454224431258,12
1.12912494,62.2873103451736,12
1.1301859,62.3920301002933,12
1.13167688,62.4548619533651,12
1.13265838,62.5595817084847,12
1.1343507,62.6224135615565,12
1.13533016,62.7061893656523,12
1.13636364,62.7690212187241,12
1.13741388,62.8318530717959,12
1.13845346,62.8946849248677,12
1.13947152,62.9575167779395,12
1.14048118,62.9994046799873,12
1.14157284,63.0622365330591,12
1.1425982,63.1460123371548,12
1.1436298,63.2088441902266,12
1.14465326,63.2716760432984,12
1.14566612,63.3135639453463,12
1.14669944,63.3763957984181,12
1.14774756,63.4392276514899,12
1.14877898,63.5020595045617,12
1.14979842,63.5648913576335,12
1.1508051,63.6277232107053,12
1.15183184,63.6905550637771,12
1.15282992,63.7324429658249,12
1.15382962,63.7952748188967,12
1.15500562,63.8581066719685,12
1.15599828,63.9209385250403,12
1.1570536,63.9837703781121,12
1.15807208,64.0466022311839,12
1.1591209,64.1094340842557,12
1.16013924,64.1722659373275,12
1.16118352,64.2141538393754,12
1.16224028,64.2769856924472,12
1.1632701,64.339817545519,12
1.1643154,64.4026493985908,12
1.1653458,64.4654812516626,12
1.16635712,64.5283131047344,12
1.16743858,64.5911449578062,12
1.16845482,64.6539768108779,12
1.16949368,64.7168086639497,12
1.17052224,64.7796405170215,12
1.1715268,64.8424723700933,12
1.1725532,64.9053042231651,12
1.1738013,64.9681360762369,12
1.1751121,65.0309679293087,12
1.1761871,65.0937997823805,12
1.17746392,65.1566316354523,12
1.17853802,65.240407439548,12
1.17965202,65.3241832436438,12
1.1806784,65.3870150967156,12
1.18169518,65.4289029987634,12
1.18272372,65.4917348518352,12
1.18372806,65.554566704907,12
1.1847298,65.6173985579788,12
1.18577822,65.6802304110506,12
1.18679446,65.7430622641224,12
1.1880099,65.8058941171942,12
1.18902318,65.868725970266,12
1.19006602,65.9106138723139,12
1.19108364,65.9734457253857,12
1.19207814,66.0362775784575,12
1.19313486,66.0991094315293,12
1.19418038,66.161941284601,12
1.19524522,66.2247731376728,12
1.19627784,66.2876049907446,12
1.19732722,66.3504368438164,12
1.19837814,66.4132686968882,12
1.19939592,66.47610054996,12
1.20041822,66.5389324030318,12
1.20144174,66.5808203050797,12
1.20244204,66.6436521581515,12
1.20380906,66.7064840112233,12
1.20482484,66.790259815319,12
1.20600532,66.8530916683908,12
1.20704688,66.9159235214626,12
1.20817274,66.9787553745344,12
1.2092378,67.0415872276062,12
1.21026078,67.104419080678,12
1.21130716,67.1672509337498,12
1.21232138,67.2300827868216,12
1.21336378,67.2929146398934,12
1.21438432,67.3557464929652,12
1.21539876,67.418578346037,12
1.21643,67.4814101991088,12
1.21746802,67.5442420521806,12
1.21850284,67.5861299542284,12
1.21952638,67.6699057583241,12
1.22099966,67.7327376113959,12
1.22257302,67.7955694644677,12
1.22429984,67.9002892195874,12
1.22531744,67.9840650236831,12
1.22703314,68.0468968767549,12
1.22800184,68.1516166318746,12
1.22950218,68.2144484849464,12
1.23047304,68.2982242890421,12
1.23219228,68.3610561421139,12
1.2331887,68.4657758972336,12
1.23469988,68.5076637992814,12
1.23567136,68.6123835544011,12
1.23737512,68.6752154074729,12
1.2383488,68.7589912115686,12
1.24001448,68.8218230646404,12
1.24098784,68.9265428197601,12
1.24250732,68.9684307218079,12
1.24353496,69.0731504769276,12
1.24525662,69.1359823299994,12
1.24623756,69.2197581340951,12
1.24774602,69.2825899871669,12
1.24875088,69.3873097422866,12
1.2504713,69.4501415953584,12
1.25143196,69.5339173994541,12
1.25313504,69.5967492525259,12
1.2542281,69.7014690076455,12
1.25579796,69.8061887627652,12
1.25674786,69.8480766648131,12
1.25846732,69.9527964199327,12
1.25941942,70.0156282730045,12
1.26105244,70.0575161750524,12
1.26200396,70.1622359301721,12
1.26353618,70.2041238322199,12
1.26448852,70.3088435873396,12
1.26616796,70.3507314893874,12
1.26718924,70.4554512445071,12
1.26866642,70.5182830975789,12
1.26961166,70.6230028526986,12
1.2713165,70.6648907547464,12
1.27228328,70.7696105098661,12
1.27375682,70.811498411914,12
1.27473284,70.9162181670336,12
1.27643022,70.9790500201054,12
1.27741208,71.0628258242011,12
1.2791564,71.1256576772729,12
1.28016694,71.2303774323926,12
1.2816668,71.3141532364883,12
1.28263056,71.3769850895601,12
1.28434058,71.4607608936558,12
1.28531584,71.5235927467276,12
1.28679326,71.5864245997994,12
1.28779396,71.6911443549191,12
1.28947406,71.733032256967,12
1.29042808,71.8377520120866,12
1.29212186,71.8796399141345,12
1.2930858,71.9843596692541,12
1.29456166,72.0471915223259,12
1.29581354,72.1519112774456,12
1.29756682,72.2566310325652,12
1.2985223,72.319462885637,12
1.30022854,72.4032386897328,12
1.30119986,72.4660705428046,12
1.30277104,72.5707902979242,12
1.30503662,72.633622150996,12
1.30608456,72.7383419061157,12
1.30759924,72.8011737591875,12
1.30861294,72.9058935143071,12
1.31031142,72.9687253673789,12
1.31128516,73.0525011714746,12
1.31277532,73.1153330245465,12
1.31375558,73.2200527796661,12
1.31544152,73.261940681714,12
1.31641278,73.3666604368336,12
1.31818724,73.4085483388815,12
1.31927484,73.5132680940012,12
1.32082232,73.6179878491208,12
1.3217766,73.6808197021926,12
1.3234887,73.7645955062883,12
1.32444384,73.8274273593602,12
1.32607162,73.9321471144798,12
1.32705534,73.9740350165277,12
1.32858154,74.0787547716473,12
1.3295423,74.1415866247191,12
1.33125694,74.183474526767,12
1.33224072,74.2881942818867,12
1.33371856,74.3719700859824,12
1.33467024,74.4348019390542,12
1.33642166,74.497633792126,12
1.3374856,74.5814095962217,12
1.33916036,74.6861293513414,12
1.34011826,74.7489612044132,12
1.34167344,74.8536809595328,12
1.34263476,74.9165128126046,12
1.3443777,75.0002886167003,12
1.34541414,75.0631204697721,12
1.34711266,75.1468962738679,12
1.34805972,75.2097281269397,12
1.34965034,75.3144478820593,12
1.3505955,75.3772797351311,12
1.35228492,75.4610555392268,12
1.35325608,75.5238873922986,12
1.35479964,75.6286071474183,12
1.35573688,75.6704950494662,12
1.3574592,75.7542708535619,12
1.35841586,75.8171027066337,12
1.36003646,75.9218224617533,12
1.36082818,75.9637103638012,12
1.36253784,76.0684301189209,12
1.3634875,76.1312619719927,12
1.36512726,76.2150377760884,12
1.3660845,76.2778696291602,12
1.36765084,76.3616454332559,12
1.3686017,76.4244772863277,12
1.3702983,76.5082530904234,12
1.37127792,76.5710849434952,12
1.37276174,76.6758046986149,12
1.37373384,76.7386365516867,12
1.37552996,76.8224123557824,12
1.37650662,76.8852442088542,12
1.37820216,76.9899639639739,12
1.37916946,77.0318518660217,12
1.38074894,77.1365716211414,12
1.38168622,77.1994034742132,12
1.38335544,77.2831792783089,12
1.38431288,77.3460111313807,12
1.3860484,77.4297869354764,12
1.38766464,77.4926187885482,12
1.38866358,77.5973385436679,12
1.38960012,77.6601703967397,12
1.39127966,77.7439462008354,12
1.39281576,77.8067780539072,12
1.39380996,77.9114978090269,12
1.3947532,77.9533857110747,12
1.39645666,78.0581054661944,12
1.3974281,78.0999933682423,12
1.39910138,78.2047131233619,12
1.40003384,78.2675449764337,12
1.40161874,78.3722647315534,12
1.40255468,78.4141526336012,12
1.40453314,78.5398163397448,12
1.40628302,78.6026481928166,12
1.40730872,78.6864239969124,12
1.4090532,78.7492558499842,12
1.41003132,78.8539756051038,12
1.4115336,78.8958635071517,12
1.4125025,79.0005832622713,12
1.41422752,79.0424711643192,12
1.41522772,79.1471909194389,12
1.41670308,79.2100227725107,12
1.41773214,79.3147425276303,12
1.41943242,79.3566304296782,12
1.42041486,79.4613501847978,12
1.42214332,79.5241820378696,12
1.4231912,79.6079578419654,12
1.42467366,79.6707896950372,12
1.42564822,79.7755094501568,12
1.42738594,79.8592852542525,12
1.42836134,79.9221171073243,12
1.4300248,79.9849489603961,12
1.43083084,80.0687247644919,12
1.43250022,80.1315566175637,12
1.43346572,80.2153324216594,12
1.43516312,80.2781642747312,12
1.43616208,80.3828840298509,12
1.4376477,80.4457158829226,12
1.43861514,80.5294916870184,12
1.4403821,80.5923235400902,12
1.44136894,80.6970432952098,12
1.44299786,80.7389311972577,12
1.44381332,80.8436509523773,12
1.44549332,80.9064828054491,12
1.44646624,80.9902586095449,12
1.44820202,81.0530904626167,12
1.4492075,81.1368662667124,12
1.4507047,81.241586021832,12
1.45167744,81.3044178749039,12
1.45338702,81.3881936789996,12
1.45434966,81.4510255320714,12
1.45602098,81.5138573851432,12
1.45707316,81.5976331892389,12
1.45863108,81.7023529443586,12
1.45959132,81.7651847974303,12
1.46129302,81.8489606015261,12
1.46227572,81.9117924545979,12
1.46378,82.0165122097175,12
1.46472514,82.0584001117654,12
1.46642074,82.1631198668851,12
1.46740412,82.2050077689329,12
1.46907208,82.3097275240526,12
1.470028,82.3725593771244,12
1.47158472,82.477279132244,12
1.47253084,82.5191670342919,12
1.47421734,82.6029428383876,12
1.47523376,82.6657746914594,12
1.47675804,82.7704944465791,12
1.4777862,82.8333262996509,12
1.4794716,82.9171021037466,12
1.4814961,83.0008779078423,12
1.48247026,83.105597662962,12
1.48421086,83.1474855650099,12
1.48521034,83.2522053201295,12
1.48670248,83.3150371732013,12
1.48769758,83.419756928321,12
1.48936862,83.4616448303688,12
1.49034566,83.5663645854885,12
1.49202616,83.6082524875364,12
1.49299308,83.712972242656,12
1.49453336,83.7758040957278,12
1.49553358,83.8805238508475,12
1.4973507,83.9224117528953,12
1.49833086,84.027131508015,12
1.49981404,84.0899633610868,12
1.50078712,84.1737391651825,12
1.50245348,84.2365710182543,12
1.50374984,84.32034682235,12
