timestamp [s],angle [rad],control [V]
17.65996858,94.7713783832921,0
17.66100132,94.7713783832921,0
17.66201158,94.7713783832921,0
17.66446096,94.7713783832921,0
17.66545654,94.7713783832921,0
17.66695638,94.7713783832921,0
17.66794862,94.7713783832921,0
17.66968736,94.7713783832921,0
17.67063122,94.7713783832921,0
17.67226756,94.7713783832921,0
17.67308634,94.7713783832921,0
17.67480642,94.7713783832921,0
17.67575396,94.7713783832921,0
17.6774288,94.7713783832921,0
17.67840332,94.7713783832921,0
17.67989172,94.7713783832921,0
17.68086974,94.7713783832921,0
17.68263048,94.7713783832921,0
17.68357928,94.7713783832921,0
17.68558128,94.7713783832921,0
17.68725512,94.7713783832921,0
17.68824724,94.7713783832921,0
17.68903302,94.7713783832921,0
17.69073766,94.7713783832921,0
17.69167044,94.7713783832921,0
17.69332752,94.7713783832921,0
17.694281,94.7713783832921,0
17.6958649,94.7713783832921,0
17.69680762,94.7713783832921,0
17.69843726,94.7713783832921,0
17.69938252,94.7713783832921,0
17.70093644,94.7713783832921,0
17.70188966,94.7713783832921,0
17.7036223,94.7713783832921,0
17.70467168,94.7713783832921,0
17.70631126,94.7713783832921,0
17.707232,94.7713783832921,0
17.70881176,94.7713783832921,0
17.7097965,94.7713783832921,0
17.71150698,94.7713783832921,0
17.71248536,94.7713783832921,0
17.7143349,94.7713783832921,0
17.71585452,94.7713783832921,0
17.716855,94.7713783832921,0
17.71847904,94.7713783832921,0
17.71947292,94.7713783832921,0
17.72098916,94.7713783832921,0
17.72197158,94.7713783832921,0
17.7229066,94.7713783832921,0
17.72459182,94.7713783832921,0
17.72553086,94.7713783832921,0
17.72706838,94.7713783832921,0
17.72800034,94.7713783832921,0
17.72968504,94.7713783832921,0
17.73063076,94.7713783832921,0
17.73225868,94.7713783832921,0
17.73306498,94.7713783832921,0
17.73484204,94.7713783832921,0
17.73581642,94.7713783832921,0
17.73751804,94.7713783832921,0
17.73847678,94.7713783832921,0
17.73995856,94.7713783832921,0
17.74089934,94.7713783832921,0
17.74265612,94.7713783832921,0
17.74366204,94.7713783832921,0
17.74535456,94.7713783832921,0
17.74733414,94.7713783832921,0
17.74831634,94.7713783832921,0
17.74982806,94.7713783832921,0
17.75079902,94.7713783832921,0
17.75251102,94.7713783832921,0
17.7535446,94.7713783832921,0
17.75530932,94.7713783832921,0
17.75628016,94.7713783832921,0
17.75779614,94.7713783832921,0
17.75884356,94.7713783832921,0
17.76054104,94.7713783832921,0
17.7615182,94.7713783832921,0
17.76301852,94.7713783832921,0
17.76399134,94.7713783832921,0
17.765702,94.7713783832921,0
17.76665362,94.7713783832921,0
17.76841192,94.7713783832921,0
17.76940442,94.7713783832921,0
17.770879,94.7713783832921,0
17.77184116,94.7713783832921,0
17.77356014,94.7713783832921,0
17.77456304,94.7713783832921,0
17.77606924,94.7713783832921,0
17.77724906,94.7713783832921,0
17.77879302,94.7713783832921,0
17.77975348,94.7713783832921,0
17.78144444,94.7713783832921,0
17.78244028,94.7713783832921,0
17.78394588,94.7713783832921,0
17.78496584,94.7713783832921,0
17.78674048,94.7713783832921,0
17.78767892,94.7713783832921,0
17.78931104,94.7713783832921,0
17.79025356,94.7713783832921,0
17.79179228,94.7713783832921,0
17.79275284,94.7713783832921,0
17.79445002,94.7713783832921,0
17.79541282,94.7713783832921,0
17.79692954,94.7713783832921,0
17.79788876,94.7713783832921,0
17.79955758,94.7713783832921,0
17.80052446,94.7713783832921,0
17.80200702,94.7713783832921,0
17.80297502,94.7713783832921,0
17.80468336,94.7713783832921,0
17.80564882,94.7713783832921,0
17.80735672,94.7713783832921,0
17.80839102,94.7713783832921,0
17.80987666,94.7713783832921,0
17.81086028,94.7713783832921,0
17.81255436,94.7713783832921,0
17.813525,94.7713783832921,0
17.81472372,94.7713783832921,0
17.81575026,94.7713783832921,0
17.8167783,94.7713783832921,0
17.8177939,94.7713783832921,0
17.81883086,94.7713783832921,0
17.8198572,94.7713783832921,0
17.82084994,94.7713783832921,0
17.82188016,94.7713783832921,0
17.82288414,94.7713783832921,0
17.8238744,94.7713783832921,0
17.82493318,94.7713783832921,0
17.8259455,94.7713783832921,0
17.82696514,94.7713783832921,0
17.82797466,94.7713783832921,0
17.8289695,94.7713783832921,0
17.82998592,94.7713783832921,0
17.83098026,94.7713783832921,0
17.8319786,94.7713783832921,0
17.83300832,94.7713783832921,0
17.83399754,94.7713783832921,0
17.83504784,94.7713783832921,0
17.83604392,94.7713783832921,0
17.83703096,94.7713783832921,0
17.83807092,94.7713783832921,0
17.8390604,94.7713783832921,0
17.8400858,94.7713783832921,0
17.8410739,94.7713783832921,0
17.84207786,94.7713783832921,0
17.84324352,94.7713783832921,0
17.84428014,94.7713783832921,0
17.84531824,94.7713783832921,0
17.84665878,94.7713783832921,0
17.84770628,94.7713783832921,0
17.84873242,94.7713783832921,0
17.84974398,94.7713783832921,0
17.85077358,94.7713783832921,0
17.85178046,94.7713783832921,0
17.85280652,94.7713783832921,0
17.8538264,94.7713783832921,0
17.85486346,94.7713783832921,0
17.85589828,94.7713783832921,0
17.85692124,94.7713783832921,0
17.85799694,94.7713783832921,0
17.85901568,94.7713783832921,0
17.8600112,94.7713783832921,0
17.86103212,94.7713783832921,0
17.86203764,94.7713783832921,0
17.86304842,94.7713783832921,0
17.86405104,94.7713783832921,0
17.86523534,94.7713783832921,0
17.86626902,94.7713783832921,0
17.86747772,94.7713783832921,0
17.8686223,94.7713783832921,0
17.86973374,94.7713783832921,0
17.87076688,94.7713783832921,0
17.87178286,94.7713783832921,0
17.87278152,94.7713783832921,0
17.87380982,94.7713783832921,0
17.87485816,94.7713783832921,0
17.87584688,94.7713783832921,0
17.87687892,94.7713783832921,0
17.87786342,94.7713783832921,0
17.87889136,94.7713783832921,0
17.8798918,94.7713783832921,0
17.88088978,94.7713783832921,0
17.88192354,94.7713783832921,0
17.8829293,94.7713783832921,0
17.88395456,94.7713783832921,0
17.88499252,94.7713783832921,0
17.8859817,94.7713783832921,0
17.88700028,94.7713783832921,0
17.88799428,94.7713783832921,0
17.88902802,94.7713783832921,0
17.89004858,94.7713783832921,0
17.89104148,94.7713783832921,0
17.89207904,94.7713783832921,0
17.89308794,94.7713783832921,0
17.89428808,94.7713783832921,0
17.8953102,94.7713783832921,0
17.89632146,94.7713783832921,0
17.89735612,94.7713783832921,0
17.8983547,94.7713783832921,0
17.89940078,94.7713783832921,0
17.9004383,94.7713783832921,0
17.901474,94.7713783832921,0
17.90252576,94.7713783832921,0
17.9035405,94.7713783832921,0
17.90461174,94.7713783832921,0
17.90563358,94.7713783832921,0
17.90664326,94.7713783832921,0
17.90767788,94.7713783832921,0
17.90867948,94.7713783832921,0
17.90970932,94.7713783832921,0
17.91097832,94.7713783832921,0
17.9120262,94.7713783832921,0
17.91304596,94.7713783832921,0
17.91403798,94.7713783832921,0
17.91523518,94.7713783832921,0
17.9162412,94.7713783832921,0
17.91726032,94.7713783832921,0
17.9182825,94.7713783832921,0
17.9192837,94.7713783832921,0
17.92031594,94.7713783832921,0
17.92133228,94.7713783832921,0
17.92236416,94.7713783832921,0
17.9234056,94.7713783832921,0
17.9244715,94.7713783832921,0
17.92552752,94.7713783832921,0
17.9265458,94.7713783832921,0
17.92758066,94.7713783832921,0
17.92860396,94.7713783832921,0
17.92962576,94.7713783832921,0
17.93067474,94.7713783832921,0
17.93168088,94.7713783832921,0
17.93270408,94.7713783832921,0
17.93372602,94.7713783832921,0
17.93476352,94.7713783832921,0
17.93579128,94.7713783832921,0
17.93679762,94.7713783832921,0
17.93782744,94.7713783832921,0
17.93884364,94.7713783832921,0
17.93984252,94.7713783832921,0
17.94086272,94.7713783832921,0
17.94186468,94.7713783832921,0
17.94288556,94.7713783832921,0
17.9438959,94.7713783832921,0
17.94492258,94.7713783832921,0
17.94595612,94.7713783832921,0
17.94749154,94.7713783832921,0
17.94855468,94.7713783832921,0
17.94956682,94.7713783832921,0
17.95060012,94.7713783832921,0
17.95161392,94.7713783832921,0
17.95263952,94.7713783832921,0
17.95365862,94.7713783832921,0
17.95470428,94.7713783832921,0
17.95572346,94.7713783832921,0
17.95677576,94.7713783832921,0
17.9577852,94.7713783832921,0
17.95886616,94.7713783832921,0
17.95987302,94.7713783832921,0
17.96090556,94.7713783832921,0
17.9619265,94.7713783832921,0
17.96291558,94.7713783832921,0
17.96396046,94.7713783832921,0
17.9650048,94.7713783832921,0
17.96602856,94.7713783832921,0
17.96704558,94.7713783832921,0
17.96834042,94.7713783832921,0
17.9694122,94.7713783832921,0
17.97044048,94.7713783832921,0
17.97149196,94.7713783832921,0
17.97253194,94.7713783832921,0
17.97354504,94.7713783832921,0
17.97462508,94.7713783832921,0
17.97563848,94.7713783832921,0
17.97666678,94.7713783832921,0
17.9776845,94.7713783832921,0
17.9786777,94.7713783832921,0
17.97970634,94.7713783832921,0
17.9807155,94.7713783832921,0
17.98175986,94.7713783832921,0
17.98278088,94.7713783832921,0
17.98379102,94.7713783832921,0
17.98486174,94.7713783832921,0
17.98584952,94.7713783832921,0
17.98687138,94.7713783832921,0
17.98787924,94.7713783832921,0
17.98887494,94.7713783832921,0
17.98990524,94.7713783832921,0
17.9909131,94.7713783832921,0
17.99194984,94.7713783832921,0
17.99296934,94.7713783832921,0
17.9939665,94.7713783832921,0
17.99502,94.7713783832921,0
17.99602988,94.7713783832921,0
17.99704852,94.7713783832921,0
17.99805404,94.7713783832921,0
17.99905344,94.7713783832921,0
18.00007886,94.7713783832921,0
18.0010814,94.7713783832921,0
18.00224948,94.7713783832921,0
18.00326382,94.7713783832921,0
18.0042974,94.7713783832921,0
18.00533634,94.7713783832921,0
18.00634352,94.7713783832921,0
18.00737556,94.7713783832921,0
18.0083898,94.7713783832921,0
18.00941458,94.7713783832921,0
18.01076358,94.7713783832921,0
18.01179408,94.7713783832921,0
18.01283596,94.7713783832921,0
18.01384308,94.7713783832921,0
18.0149134,94.7713783832921,0
18.01594062,94.7713783832921,0
18.01693674,94.7713783832921,0
18.01796882,94.7713783832921,0
18.01897998,94.7713783832921,0
18.02001414,94.7713783832921,0
18.02102614,94.7713783832921,0
18.0220422,94.7713783832921,0
18.02307384,94.7713783832921,0
18.02408466,94.7713783832921,0
18.02528844,94.7713783832921,0
18.02630082,94.7713783832921,0
18.0273015,94.7713783832921,0
18.0283496,94.7713783832921,0
18.02936938,94.7713783832921,0
18.03039552,94.7713783832921,0
18.03143342,94.7713783832921,0
18.03247602,94.7713783832921,0
18.03352826,94.7713783832921,0
18.03458436,94.7713783832921,0
18.0356219,94.7713783832921,0
18.03663614,94.7713783832921,0
18.03764552,94.7713783832921,0
18.0386836,94.7713783832921,0
18.03968166,94.7713783832921,0
18.04070974,94.7713783832921,0
18.04172198,94.7713783832921,0
18.04273628,94.7713783832921,0
18.04377226,94.7713783832921,0
18.04481492,94.7713783832921,0
18.0458468,94.7713783832921,0
18.04734508,94.7713783832921,0
18.04841844,94.7713783832921,0
18.04945922,94.7713783832921,0
18.05048976,94.7713783832921,0
18.05153872,94.7713783832921,0
18.05257028,94.7713783832921,0
18.05360284,94.7713783832921,0
18.054656,94.7713783832921,0
18.05566072,94.7713783832921,0
18.05669594,94.7713783832921,0
18.05770452,94.7713783832921,0
18.05874202,94.7713783832921,0
18.05980246,94.7713783832921,0
18.06081674,94.7713783832921,0
18.06185156,94.7713783832921,0
18.06285912,94.7713783832921,0
18.06388456,94.7713783832921,0
18.06492824,94.7713783832921,0
18.06594004,94.7713783832921,0
18.06697376,94.7713783832921,0
18.06865026,94.7713783832921,0
18.0703096,94.7713783832921,0
18.07124336,94.7713783832921,0
18.0728058,94.7713783832921,0
18.07373698,94.7713783832921,0
18.07541098,94.7713783832921,0
18.07636448,94.7713783832921,0
18.07792026,94.7713783832921,0
18.0788688,94.7713783832921,0
18.0805586,94.7713783832921,0
18.0815182,94.7713783832921,0
18.08300676,94.7713783832921,0
18.08395238,94.7713783832921,0
18.08572058,94.7713783832921,0
18.08673728,94.7713783832921,0
18.08841032,94.7713783832921,0
18.0893474,94.7713783832921,0
18.0908773,94.7713783832921,0
18.09292344,94.7713783832921,0
18.09390816,94.7713783832921,0
18.09559368,94.7713783832921,0
18.09656648,94.7713783832921,0
18.09829052,94.7713783832921,0
18.09925506,94.7713783832921,0
18.1007205,94.7713783832921,0
18.10169486,94.7713783832921,0
18.10341634,94.7713783832921,0
18.10443036,94.7713783832921,0
18.10595018,94.7713783832921,0
18.10698132,94.7713783832921,0
18.1086958,94.7713783832921,0
18.1096625,94.7713783832921,0
18.11135678,94.7713783832921,0
18.11233184,94.7713783832921,0
18.1138012,94.7713783832921,0
18.11479392,94.7713783832921,0
18.11655972,94.7713783832921,0
18.11760304,94.7713783832921,0
18.1192501,94.7713783832921,0
18.12007074,94.7713783832921,0
18.12170578,94.7713783832921,0
18.12267586,94.7713783832921,0
18.12434736,94.7713783832921,0
18.125286,94.7713783832921,0
18.12680322,94.7713783832921,0
18.12778844,94.7713783832921,0
18.12955434,94.7713783832921,0
18.13062474,94.7713783832921,0
18.13227956,94.7713783832921,0
18.13308184,94.7713783832921,0
18.13474136,94.7713783832921,0
18.13570844,94.7713783832921,0
18.1374539,94.7713783832921,0
18.13847148,94.7713783832921,0
18.14000166,94.7713783832921,0
18.14096438,94.7713783832921,0
18.14265258,94.7713783832921,0
18.14362656,94.7713783832921,0
18.14525564,94.7713783832921,0
18.14606588,94.7713783832921,0
18.14802078,94.7713783832921,0
18.14897472,94.7713783832921,0
18.15064976,94.7713783832921,0
18.15159194,94.7713783832921,0
18.15328494,94.7713783832921,0
18.15408222,94.7713783832921,0
18.1558126,94.7713783832921,0
18.1567572,94.7713783832921,0
18.15841228,94.7713783832921,0
18.15937704,94.7713783832921,0
18.16089626,94.7713783832921,0
18.16191974,94.7713783832921,0
18.16361418,94.7713783832921,0
18.16460536,94.7713783832921,0
18.16607582,94.7713783832921,0
18.16701016,94.7713783832921,0
18.16881258,94.7713783832921,0
18.1697855,94.7713783832921,0
18.17146588,94.7713783832921,0
18.17245162,94.7713783832921,0
18.17397136,94.7713783832921,0
18.1750336,94.7713783832921,0
18.17670238,94.7713783832921,0
18.17762932,94.7713783832921,0
18.1792808,94.7713783832921,0
18.18007248,94.7713783832921,0
18.1817973,94.7713783832921,0
18.1827294,94.7713783832921,0
18.18438432,94.7713783832921,0
18.18532722,94.7713783832921,0
18.18686976,94.7713783832921,0
18.1878098,94.7713783832921,0
18.18949386,94.7713783832921,0
18.19048314,94.7713783832921,0
18.19195736,94.7713783832921,0
18.19291412,94.7713783832921,0
18.19468618,94.7713783832921,0
18.1957276,94.7713783832921,0
18.1973631,94.7713783832921,0
18.19830844,94.7713783832921,0
18.19974058,94.7713783832921,0
18.20075012,94.7713783832921,0
18.20181112,94.7713783832921,0
18.20282968,94.7713783832921,0
18.20385616,94.7713783832921,0
18.2049045,94.7713783832921,0
18.2059152,94.7713783832921,0
18.20694998,94.7713783832921,0
18.2079556,94.7713783832921,0
18.20897258,94.7713783832921,0
18.20999076,94.7713783832921,0
18.21145844,94.7713783832921,0
18.2125045,94.7713783832921,0
18.21352228,94.7713783832921,0
18.2146032,94.7713783832921,0
18.21562452,94.7713783832921,0
18.21665554,94.7713783832921,0
18.21766246,94.7713783832921,0
18.21869798,94.7713783832921,0
18.2197227,94.7713783832921,0
18.22071506,94.7713783832921,0
18.221736,94.7713783832921,0
18.22275342,94.7713783832921,0
18.22375666,94.7713783832921,0
18.22481484,94.7713783832921,0
18.22583066,94.7713783832921,0
18.22681714,94.7713783832921,0
18.22784292,94.7713783832921,0
18.22883638,94.7713783832921,0
18.22985734,94.7713783832921,0
18.23085058,94.7713783832921,0
18.2318545,94.7713783832921,0
18.23288822,94.7713783832921,0
18.23389258,94.7713783832921,0
18.23494888,94.7713783832921,0
18.23595898,94.7713783832921,0
18.23696208,94.7713783832921,0
18.2379845,94.7713783832921,0
18.2389781,94.7713783832921,0
18.24000846,94.7713783832921,0
18.24101036,94.7713783832921,0
18.24201238,94.7713783832921,0
18.24303816,94.7713783832921,0
18.24405286,94.7713783832921,0
18.2452509,94.7713783832921,0
18.2465753,94.7713783832921,0
18.24762414,94.7713783832921,0
18.2486403,94.7713783832921,0
18.24964188,94.7713783832921,0
18.25067882,94.7713783832921,0
18.25168884,94.7713783832921,0
18.25271256,94.7713783832921,0
18.25372366,94.7713783832921,0
18.2547536,94.7713783832921,0
18.25578826,94.7713783832921,0
18.2567993,94.7713783832921,0
18.257833,94.7713783832921,0
18.2588356,94.7713783832921,0
18.25983376,94.7713783832921,0
18.26085914,94.7713783832921,0
18.2618676,94.7713783832921,0
18.26289228,94.7713783832921,0
18.26394296,94.7713783832921,0
18.26497964,94.7713783832921,0
18.26600344,94.7713783832921,0
18.26701176,94.7713783832921,0
18.26849808,94.7713783832921,0
18.26962878,94.7713783832921,0
18.27067274,94.7713783832921,0
18.27168134,94.7713783832921,0
18.27269232,94.7713783832921,0
18.2737179,94.7713783832921,0
18.2747617,94.7713783832921,0
18.27579518,94.7713783832921,0
18.27680624,94.7713783832921,0
18.27780642,94.7713783832921,0
18.27882904,94.7713783832921,0
18.27983378,94.7713783832921,0
18.28084342,94.7713783832921,0
18.28188124,94.7713783832921,0
18.2828694,94.7713783832921,0
18.2838906,94.7713783832921,0
18.28494114,94.7713783832921,0
18.28593628,94.7713783832921,0
18.2869624,94.7713783832921,0
18.28796284,94.7713783832921,0
18.2889931,94.7713783832921,0
18.28998998,94.7713783832921,0
18.29097672,94.7713783832921,0
18.29200338,94.7713783832921,0
18.29300114,94.7713783832921,0
18.29402574,94.7713783832921,0
18.29506894,94.7713783832921,0
18.29606292,94.7713783832921,0
18.2970789,94.7713783832921,0
18.2982417,94.7713783832921,0
18.29927888,94.7713783832921,0
18.30028946,94.7713783832921,0
18.3012846,94.7713783832921,0
18.30232918,94.7713783832921,0
18.30332944,94.7713783832921,0
18.30439588,94.7713783832921,0
18.30545228,94.7713783832921,0
18.3064818,94.7713783832921,0
18.30752744,94.7713783832921,0
18.30854148,94.7713783832921,0
18.3095657,94.7713783832921,0
18.31085002,94.7713783832921,0
18.31191066,94.7713783832921,0
18.31292676,94.7713783832921,0
18.3139166,94.7713783832921,0
18.31497228,94.7713783832921,0
18.31598028,94.7713783832921,0
18.3169937,94.7713783832921,0
18.317999,94.7713783832921,0
18.31901806,94.7713783832921,0
18.32004228,94.7713783832921,0
18.32105528,94.7713783832921,0
18.32208298,94.7713783832921,0
18.32308106,94.7713783832921,0
18.32407002,94.7713783832921,0
18.32526564,94.7713783832921,0
18.32628244,94.7713783832921,0
18.3273032,94.7713783832921,0
18.32831742,94.7713783832921,0
18.32932468,94.7713783832921,0
18.33036,94.7713783832921,0
18.33138538,94.7713783832921,0
18.332426,94.7713783832921,0
18.33346966,94.7713783832921,0
18.3345358,94.7713783832921,0
18.3355767,94.7713783832921,0
18.33659456,94.7713783832921,0
18.33763188,94.7713783832921,0
18.33864634,94.7713783832921,0
18.33964448,94.7713783832921,0
18.3406833,94.7713783832921,0
18.34170268,94.7713783832921,0
18.34274836,94.7713783832921,0
18.34376352,94.7713783832921,0
18.3448097,94.7713783832921,0
18.3458465,94.7713783832921,0
18.34734846,94.7713783832921,0
18.34840726,94.7713783832921,0
18.34943426,94.7713783832921,0
18.35049096,94.7713783832921,0
18.35152204,94.7713783832921,0
18.35254058,94.7713783832921,0
18.35358598,94.7713783832921,0
18.35463428,94.7713783832921,0
18.35568008,94.7713783832921,0
18.35669056,94.7713783832921,0
18.35768948,94.7713783832921,0
18.35872336,94.7713783832921,0
18.35972428,94.7713783832921,0
18.3607565,94.7713783832921,0
18.36177322,94.7713783832921,0
18.36278546,94.7713783832921,0
18.36382202,94.7713783832921,0
18.36489766,94.7713783832921,0
18.36594016,94.7713783832921,0
18.36695532,94.7713783832921,0
18.36805962,94.7713783832921,0
18.36924574,94.7713783832921,0
18.37024748,94.7713783832921,0
18.37126654,94.7713783832921,0
18.37227714,94.7713783832921,0
18.37328408,94.7713783832921,0
18.37435908,94.7713783832921,0
18.37538228,94.7713783832921,0
18.37642752,94.7713783832921,0
18.37746836,94.7713783832921,0
18.3784883,94.7713783832921,0
18.37954312,94.7713783832921,0
18.3805545,94.7713783832921,0
18.38158722,94.7713783832921,0
18.3825988,94.7713783832921,0
18.38360146,94.7713783832921,0
18.38467958,94.7713783832921,0
18.38568376,94.7713783832921,0
18.38671252,94.7713783832921,0
18.38772738,94.7713783832921,0
18.388744,94.7713783832921,0
18.38977358,94.7713783832921,0
18.39077236,94.7713783832921,0
18.39179964,94.7713783832921,0
18.39281576,94.7713783832921,0
18.3938232,94.7713783832921,0
18.39489828,94.7713783832921,0
18.39590898,94.7713783832921,0
18.39693966,94.7713783832921,0
18.3979536,94.7713783832921,0
18.39895464,94.7713783832921,0
18.39997594,94.7713783832921,0
18.40097626,94.7713783832921,0
18.40201362,94.7713783832921,0
18.4030255,94.7713783832921,0
18.40403048,94.7713783832921,0
18.40507602,94.7713783832921,0
18.40607316,94.7713783832921,0
18.40724126,94.7713783832921,0
18.4082441,94.7713783832921,0
18.4092387,94.7713783832921,0
18.41051212,94.7713783832921,0
18.41156332,94.7713783832921,0
18.41261658,94.7713783832921,0
18.4136392,94.7713783832921,0
18.41470542,94.7713783832921,0
18.41571494,94.7713783832921,0
18.41672196,94.7713783832921,0
18.41775586,94.7713783832921,0
18.41877402,94.7713783832921,0
18.419802,94.7713783832921,0
18.4208304,94.7713783832921,0
18.42183682,94.7713783832921,0
18.42285698,94.7713783832921,0
18.42385952,94.7713783832921,0
18.42507978,94.7713783832921,0
18.42635658,94.7713783832921,0
18.42751338,94.7713783832921,0
18.42855102,94.7713783832921,0
18.42956418,94.7713783832921,0
18.43059756,94.7713783832921,0
18.43161424,94.7713783832921,0
18.4326667,94.7713783832921,0
18.4336915,94.7713783832921,0
18.43473876,94.7713783832921,0
18.43576738,94.7713783832921,0
18.43677362,94.7713783832921,0
18.43780026,94.7713783832921,0
18.43881558,94.7713783832921,0
18.4398208,94.7713783832921,0
18.4408359,94.7713783832921,0
18.44184572,94.7713783832921,0
18.44285698,94.7713783832921,0
18.4438787,94.7713783832921,0
18.44490704,94.7713783832921,0
18.4459423,94.7713783832921,0
18.4474851,94.7713783832921,0
18.44854792,94.7713783832921,0
18.4495677,94.7713783832921,0
18.45058632,94.7713783832921,0
18.45163108,94.7713783832921,0
18.45263794,94.7713783832921,0
18.45367216,94.7713783832921,0
18.45471188,94.7713783832921,0
18.45570948,94.7713783832921,0
18.45675486,94.7713783832921,0
18.45776528,94.7713783832921,0
18.45879474,94.7713783832921,0
18.45980988,94.7713783832921,0
18.46080492,94.7713783832921,0
18.46184346,94.7713783832921,0
18.46285304,94.7713783832921,0
18.46388702,94.7713783832921,0
18.46492066,94.7713783832921,0
18.4659749,94.7713783832921,0
18.46701616,94.7713783832921,0
18.46833058,94.7713783832921,0
18.4693859,94.7713783832921,0
18.47041044,94.7713783832921,0
18.47146892,94.7713783832921,0
18.47250702,94.7713783832921,0
18.47474862,94.7713783832921,0
18.47573172,94.7713783832921,0
18.47746388,94.7713783832921,0
18.478457,94.7713783832921,0
18.48026562,94.7713783832921,0
18.48108604,94.7713783832921,0
18.48270276,94.7713783832921,0
18.4836827,94.7713783832921,0
18.48544646,94.7713783832921,0
18.48645386,94.7713783832921,0
18.487932,94.7713783832921,0
18.4888861,94.7713783832921,0
18.49060796,94.7713783832921,0
18.49165492,94.7713783832921,0
18.49329192,94.7713783832921,0
18.49428494,94.7713783832921,0
18.4957459,94.7713783832921,0
18.49668286,94.7713783832921,0
18.49871638,94.7713783832921,0
18.49966424,94.7713783832921,0
18.50128888,94.7713783832921,0
18.50223198,94.7713783832921,0
18.50380678,94.7713783832921,0
18.50477416,94.7713783832921,0
18.50650128,94.7713783832921,0
18.50748464,94.7713783832921,0
18.5089436,94.7713783832921,0
18.50987846,94.7713783832921,0
18.51157154,94.7713783832921,0
18.51252024,94.7713783832921,0
18.51402218,94.7713783832921,0
18.51501666,94.7713783832921,0
18.51675998,94.7713783832921,0
18.51777946,94.7713783832921,0
18.51945238,94.7713783832921,0
18.52040558,94.7713783832921,0
18.52195844,94.7713783832921,0
18.52290128,94.7713783832921,0
18.5246079,94.7713783832921,0
18.52555092,94.7713783832921,0
18.52704224,94.7713783832921,0
18.5280081,94.7713783832921,0
18.52969512,94.7713783832921,0
18.5306403,94.7713783832921,0
18.53223724,94.7713783832921,0
18.53303606,94.7713783832921,0
18.5348022,94.7713783832921,0
18.53584922,94.7713783832921,0
18.53755786,94.7713783832921,0
18.53853652,94.7713783832921,0
18.5400054,94.7713783832921,0
18.54093464,94.7713783832921,0
18.54261818,94.7713783832921,0
18.54357574,94.7713783832921,0
18.54507922,94.7713783832921,0
18.5472789,94.7713783832921,0
18.54826868,94.7713783832921,0
18.54905064,94.7713783832921,0
18.55071196,94.7713783832921,0
18.55163334,94.7713783832921,0
18.55333178,94.7713783832921,0
18.55494518,94.7713783832921,0
18.5559417,94.7713783832921,0
18.55686234,94.7713783832921,0
18.55854896,94.7713783832921,0
18.56022784,94.7713783832921,0
18.56106548,94.7713783832921,0
18.56200928,94.7713783832921,0
18.56368868,94.7713783832921,0
18.56465872,94.7713783832921,0
18.56631072,94.7713783832921,0
18.567265,94.7713783832921,0
18.56890488,94.7713783832921,0
18.56991322,94.7713783832921,0
18.5715468,94.7713783832921,0
18.5724947,94.7713783832921,0
18.5740532,94.7713783832921,0
18.5750175,94.7713783832921,0
18.57672192,94.7713783832921,0
18.57765272,94.7713783832921,0
18.5794006,94.7713783832921,0
18.5809129,94.7713783832921,0
18.5819037,94.7713783832921,0
18.5828273,94.7713783832921,0
18.5845332,94.7713783832921,0
18.5855046,94.7713783832921,0
18.58706298,94.7713783832921,0
18.58799644,94.7713783832921,0
18.58967754,94.7713783832921,0
18.59060612,94.7713783832921,0
18.5922467,94.7713783832921,0
18.59303886,94.7713783832921,0
18.59476194,94.7713783832921,0
18.59570234,94.7713783832921,0
18.59730742,94.7713783832921,0
18.59824834,94.7713783832921,0
18.59978128,94.7713783832921,0
18.6007315,94.7713783832921,0
18.6024612,94.7713783832921,0
18.60353488,94.7713783832921,0
18.60504416,94.7713783832921,0
18.60598854,94.7713783832921,0
18.60768116,94.7713783832921,0
18.60864042,94.7713783832921,0
18.6102879,94.7713783832921,0
18.6112465,94.7713783832921,0
18.61279296,94.7713783832921,0
18.61375604,94.7713783832921,0
18.61548578,94.7713783832921,0
18.61648132,94.7713783832921,0
18.61796028,94.7713783832921,0
18.61893894,94.7713783832921,0
18.62067756,94.7713783832921,0
18.62170706,94.7713783832921,0
18.62339706,94.7713783832921,0
18.62438602,94.7713783832921,0
18.62565432,94.7713783832921,0
18.62665428,94.7713783832921,0
18.62768406,94.7713783832921,0
18.62868178,94.7713783832921,0
18.62968376,94.7713783832921,0
18.63072578,94.7713783832921,0
18.63174228,94.7713783832921,0
18.63277526,94.7713783832921,0
18.63378028,94.7713783832921,0
18.6348163,94.7713783832921,0
18.6358459,94.7713783832921,0
18.63684634,94.7713783832921,0
18.63787126,94.7713783832921,0
18.63887878,94.7713783832921,0
18.63988884,94.7713783832921,0
18.64092336,94.7713783832921,0
18.6419366,94.7713783832921,0
18.642961,94.7713783832921,0
18.64396802,94.7713783832921,0
18.64500558,94.7713783832921,0
18.64603122,94.7713783832921,0
18.64753872,94.7713783832921,0
18.64859678,94.7713783832921,0
18.64960518,94.7713783832921,0
18.65063888,94.7713783832921,0
18.6516648,94.7713783832921,0
18.6526706,94.7713783832921,0
18.65369256,94.7713783832921,0
18.65473766,94.7713783832921,0
18.65575996,94.7713783832921,0
18.65677152,94.7713783832921,0
18.65777596,94.7713783832921,0
18.65880344,94.7713783832921,0
18.65981246,94.7713783832921,0
