time,distance_left,distance_right
5.2906153,738,520
5.29238844,738,520
5.29408148,744,499
5.29518482,744,499
5.2969969,744,499
5.29810418,744,499
5.30001948,744,499
5.30118308,744,499
5.30351632,747,420
5.3051387,747,420
5.30638382,747,420
5.30809678,747,420
5.30994366,747,420
5.31107622,747,420
5.312912,747,420
5.31401054,749,363
5.31583964,749,363
5.31759822,749,363
5.31876744,749,363
5.32065292,749,363
5.3217786,749,363
5.3236028,766,386
5.32546386,766,386
5.32668326,766,386
5.32859434,766,386
5.32970432,766,386
5.33159062,766,386
5.33347026,775,432
5.33459948,775,432
5.33636472,775,432
5.33746634,775,432
5.33918102,775,432
5.34112768,775,432
5.34248892,775,432
5.3441089,797,471
5.34535848,797,471
5.34706934,797,471
5.34891484,797,471
5.35001634,797,471
5.3518653,797,471
5.35296628,808,509
5.3547515,808,509
5.3565199,808,509
5.35764772,808,509
5.35952524,808,509
5.36069568,808,509
5.36259252,808,509
5.36448896,796,561
5.36561862,796,561
5.36738652,796,561
5.36854312,796,561
5.37017784,796,561
5.37198388,796,561
5.37310996,790,656
5.37490644,790,656
5.37602542,790,656
5.37785376,790,656
5.37899272,790,656
5.38077982,790,656
5.38268102,790,656
5.38387394,719,737
5.38571872,719,737
5.3868196,719,737
5.38868102,719,737
5.3905616,719,737
5.39167618,719,737
5.39346276,564,761
5.39456148,564,761
5.396409,564,761
5.39812012,564,761
5.39944284,564,761
5.40111672,564,761
5.40359336,487,704
5.40471444,487,704
5.40617294,487,704
5.40751492,487,704
5.40874376,487,704
5.40988616,487,704
5.41106504,487,704
5.41235874,487,704
5.41357494,550,659
5.41472912,550,659
5.41590284,550,659
5.41705562,550,659
5.41872996,550,659
5.4199893,550,659
5.4211897,550,659
5.42251476,550,659
5.42448154,616,620
5.42618524,616,620
5.42748596,616,620
5.42939164,616,620
5.43052776,616,620
5.4321541,616,620
5.4334028,666,600
5.43509874,666,600
5.4369086,666,600
5.43800518,666,600
5.43987178,666,600
5.44098864,666,600
5.44282506,708,573
5.44462472,708,573
5.4458235,708,573
5.447683,708,573
5.44881912,708,573
5.45064108,708,573
5.45246964,708,573
5.4535973,729,559
5.4554416,729,559
5.45656018,729,559
5.45818672,729,559
5.46005748,729,559
5.46135232,729,559
5.4630088,729,559
5.46411168,740,535
5.46598632,740,535
5.46716046,740,535
5.4690297,740,535
5.4707839,740,535
5.47193372,740,535
5.47309586,762,455
5.47440158,762,455
5.4755997,762,455
5.47675044,762,455
5.47792744,762,455
5.47912028,762,455
5.48045072,762,455
5.48163756,762,455
5.48282336,841,364
5.48398172,841,364
5.48511664,841,364
5.48645298,841,364
5.4876243,841,364
5.48883628,841,364
5.48998344,841,364
5.49115228,841,364
5.49246222,841,364
5.49366178,950,353
5.49481464,950,353
5.49598326,950,353
5.4971464,950,353
5.49851568,950,353
5.49969424,950,353
5.50086928,950,353
5.5025473,950,353
5.5037615,1004,398
5.5049132,1004,398
5.5060914,1004,398
5.50739924,1004,398
5.50862184,1004,398
5.50978432,1004,398
5.51093402,1004,398
5.51211802,1004,398
5.51340136,996,454
5.51459754,996,454
5.51575886,996,454
5.51694532,996,454
5.51968756,996,454
5.52080516,996,454
5.52264122,996,454
5.52375956,942,500
5.52560584,942,500
5.52748512,942,500
5.52864712,942,500
5.53041404,942,500
5.53153376,942,500
5.53318492,897,523
5.5349966,897,523
5.53612312,897,523
5.5379342,897,523
5.53907458,897,523
5.5408906,897,523
5.54196344,897,523
5.54375848,858,517
5.54566028,858,517
5.54685244,858,517
5.54872206,858,517
5.55046872,858,517
5.55170024,858,517
5.55364734,804,514
5.55474896,804,514
5.5565416,804,514
5.55842964,804,514
5.55956102,804,514
5.56135812,804,514
5.56249182,804,514
5.56411222,709,496
5.56590576,709,496
5.56704784,709,496
5.56893676,709,496
5.57011188,709,496
5.57194762,709,496
5.5730469,610,452
5.57477484,610,452
5.5759522,610,452
5.57711946,610,452
5.57849174,610,452
5.57968692,610,452
5.58083618,610,452
5.5820305,610,452
5.58316842,595,431
5.5845203,595,431
5.58569318,595,431
5.5868797,595,431
5.58803128,595,431
5.58938508,595,431
5.59055152,595,431
5.59174098,595,431
5.59289658,639,471
5.5940775,639,471
5.5953703,639,471
5.59657882,639,471
5.59773558,639,471
5.59894252,639,471
5.60010256,639,471
5.60175238,639,471
5.60293262,677,508
5.60411352,677,508
5.6054208,677,508
5.60662356,677,508
5.60779208,677,508
5.60898198,677,508
5.61017708,677,508
5.61258176,677,508
5.61370706,714,527
5.61556566,714,527
5.61669246,714,527
5.61850028,714,527
5.62037706,714,527
5.62154448,714,527
5.62318788,732,571
5.62446214,732,571
5.62608592,732,571
5.62717102,732,571
5.62905108,732,571
5.63086962,732,571
5.63197622,732,571
5.63385492,741,660
5.6350371,741,660
5.63683142,741,660
5.6387242,741,660
5.63983814,741,660
5.64167484,741,660
5.64278722,745,722
5.6446012,745,722
5.6465129,745,722
5.64766632,745,722
5.64944912,745,722
5.65057678,745,722
5.6524415,745,722
5.65416244,663,702
5.65555898,663,702
5.65716616,663,702
5.6590536,663,702
5.66018634,663,702
5.66201348,663,702
5.66311826,519,658
5.66502708,519,658
5.6669012,519,658
5.66801668,519,658
5.66987394,519,658
5.67097494,519,658
5.67281366,519,658
5.67390686,464,636
5.67577788,464,636
5.67769714,464,636
5.67882796,464,636
5.68068668,464,636
5.68180188,464,636
5.68375176,522,608
5.68561936,522,608
5.68672694,522,608
5.68857636,522,608
5.69048412,522,608
5.69161986,522,608
5.69346506,602,594
5.69460954,602,594
5.69638,602,594
5.69805354,602,594
5.6993463,602,594
5.7010428,602,594
5.70346734,676,570
5.70460942,676,570
5.70646984,676,570
5.70760214,676,570
5.70940112,676,570
5.71111152,676,570
5.71239012,676,570
5.71406212,730,541
5.715178,730,541
5.7170162,730,541
5.71812036,730,541
5.72001942,730,541
5.72188082,730,541
5.72297794,774,509
5.72480366,774,509
5.7258889,774,509
5.72778424,774,509
5.72973634,774,509
5.73085312,774,509
5.73270004,774,509
5.7338007,779,476
5.73560814,779,476
5.73750252,779,476
5.73874352,779,476
5.7406125,779,476
5.74245066,779,476
5.74358842,765,442
5.74546022,765,442
5.74658082,765,442
5.74838592,765,442
5.75010294,765,442
5.75140022,765,442
5.75305122,765,442
5.75414866,723,426
5.7559831,723,426
5.7570832,723,426
5.75900002,723,426
5.76094472,723,426
5.76204864,723,426
5.7639099,720,451
5.76499814,720,451
5.76679224,720,451
5.76865164,720,451
5.76976234,720,451
5.77160462,720,451
5.77272792,769,481
5.77453882,769,481
5.77640518,769,481
5.77754074,769,481
5.77937168,769,481
5.7805972,769,481
5.78244746,769,481
5.7841769,811,514
5.78544884,811,514
5.7870501,811,514
5.78814928,811,514
5.79002754,811,514
5.79178876,811,514
5.79290686,815,547
5.79474898,815,547
5.79585368,815,547
5.79772842,815,547
5.79892748,815,547
5.80073744,815,547
5.80274214,815,547
5.80389748,800,512
5.80507682,800,512
5.80637546,800,512
5.80759278,800,512
5.8087736,800,512
5.8099372,800,512
5.81108878,800,512
5.81242484,800,512
5.81360256,775,460
5.81479428,775,460
5.81594266,775,460
5.81711738,775,460
5.8186916,775,460
5.81992656,775,460
5.82134904,775,460
5.82258286,775,460
5.8237438,728,469
5.82492134,728,469
5.8260722,728,469
5.82738214,728,469
5.82890272,728,469
5.8301043,728,469
5.83142676,728,469
5.83262594,728,469
5.83378802,722,473
5.83493464,722,473
5.83611126,722,473
5.8374116,722,473
5.83866174,722,473
5.83982728,722,473
5.84101084,722,473
5.84216412,722,473
5.84350092,719,441
5.84466796,719,441
5.84598404,719,441
5.84714634,719,441
5.8485199,719,441
5.8499783,719,441
5.85118066,719,441
5.8525244,719,441
5.85370346,701,442
5.85485498,701,442
5.8560187,701,442
5.85718906,701,442
5.85857436,701,442
5.85972764,701,442
5.8619386,701,442
5.8630474,691,476
5.86487818,691,476
5.86663388,691,476
5.8677694,691,476
5.86967036,691,476
5.87077652,691,476
5.8725841,691,476
5.87437234,721,494
5.87553912,721,494
5.8774453,721,494
5.8787017,721,494
5.88049586,721,494
5.8823888,721,494
5.883525,752,502
5.88512812,752,502
5.8863779,752,502
5.88804112,752,502
5.88914886,752,502
5.89097826,752,502
5.89276004,752,502
5.89385876,768,473
5.89571096,768,473
5.89680896,768,473
5.89869142,768,473
5.90064512,768,473
5.90207208,768,473
5.90386764,759,390
5.90510626,759,390
5.90641136,759,390
5.90782408,759,390
5.90902276,759,390
5.91039846,759,390
5.9115737,759,390
5.91275738,704,348
5.91389732,704,348
5.91503372,704,348
5.91635464,704,348
5.91752606,704,348
5.91900962,704,348
5.9201908,704,348
5.92167884,704,348
5.92285724,642,362
5.9247407,642,362
5.92661578,642,362
5.9277219,642,362
5.92953542,642,362
5.9313901,642,362
5.93254148,642,362
5.9343966,611,402
5.93551888,611,402
5.93714318,611,402
5.93898328,611,402
5.94011984,611,402
5.94196246,611,402
5.9430609,629,457
5.94490568,629,457
5.9459909,629,457
5.94777536,629,457
5.94966096,629,457
5.95078212,629,457
5.95266328,629,457
5.95386332,673,484
5.95567188,673,484
5.95758006,673,484
5.95880064,673,484
5.960689,673,484
5.96249452,673,484
5.96362904,711,515
5.96547362,711,515
5.96660656,711,515
5.96841332,711,515
5.97009218,711,515
5.97138226,711,515
5.97305922,711,515
5.97417206,731,513
5.97598744,731,513
5.97716652,731,513
5.97903434,731,513
5.98064424,731,513
5.98182072,731,513
5.98300706,740,478
5.98416178,740,478
5.9854961,740,478
5.98666676,740,478
5.98784712,740,478
5.98903168,740,478
5.99035096,740,478
5.99153636,740,478
5.9927018,745,443
5.99388606,745,443
5.9950317,745,443
5.99618942,745,443
5.99751902,745,443
5.99875242,745,443
5.9999128,745,443
6.00108922,745,443
6.00392624,748,392
6.00503404,748,392
6.00685294,748,392
6.00795294,748,392
6.00982734,748,392
6.01159296,748,392
6.01272664,732,333
6.0146124,732,333
6.015725,732,333
6.01749986,732,333
6.0194419,732,333
6.02062492,732,333
6.02251018,732,333
6.02375088,690,337
6.02556292,690,337
6.0274563,690,337
6.02864482,690,337
6.03043384,690,337
6.03155964,690,337
6.03342026,652,390
6.03509314,652,390
6.0363769,652,390
6.03798576,652,390
6.03912472,652,390
6.0409496,652,390
6.04268128,652,390
6.04387368,684,450
6.04580204,684,450
6.0469008,684,450
6.0487995,684,450
6.05055552,684,450
6.05169916,684,450
6.05364338,717,498
6.0548327,717,498
6.05663754,717,498
6.05844336,717,498
6.05959398,717,498
6.0615724,717,498
6.0627827,733,505
6.064596,733,505
6.06646934,733,505
6.06760626,733,505
6.06939624,733,505
6.07050954,733,505
6.07213512,733,505
6.07396622,742,440
6.07514864,742,440
6.07701022,742,440
6.0781085,742,440
6.0800396,742,440
6.0818045,742,440
6.08292616,729,390
6.08476746,729,390
6.08587934,729,390
6.08775694,729,390
6.0896471,729,390
6.09078816,729,390
6.09263966,729,390
6.09374948,671,383
6.09552394,671,383
6.09663184,671,383
6.09852074,671,383
6.1003895,671,383
6.10249096,671,383
6.10368288,643,379
6.1055668,643,379
6.1066848,643,379
6.10851726,643,379
6.11038284,643,379
6.11153276,643,379
6.1134279,643,377
6.11457172,645,377
6.11634572,645,377
6.11800572,645,377
6.1191763,645,377
6.12101096,645,377
6.12215622,645,377
6.12405822,630,410
6.1258379,630,410
6.12699084,630,410
6.12880944,630,410
6.12991048,630,410
6.13173698,630,410
6.13281814,639,460
6.1347265,639,460
6.13666054,639,460
6.137769,639,460
6.13959026,639,460
6.14070416,639,460
6.14253376,639,460
6.14439104,677,486
6.1455071,677,486
6.14712978,677,486
6.1484079,677,486
6.1500951,677,486
6.1518535,677,486
6.15297334,714,498
6.15477846,714,498
6.15587928,714,498
6.15771872,714,498
6.15883884,714,498
6.16066992,714,498
6.16260518,714,498
6.1637897,732,454
6.16558434,732,454
6.16741854,732,454
6.16860204,732,454
6.17046272,732,454
6.17159446,732,454
6.17346948,724,363
6.17534478,724,363
6.17646818,724,363
6.17810198,724,363
6.1793858,724,363
6.18106514,724,363
6.1821435,724,363
6.1839559,686,318
6.18578076,686,318
6.18688476,686,318
6.18875824,686,318
6.1898526,686,318
6.1916706,686,318
6.19359334,633,330
6.19478134,633,330
6.1966188,633,330
6.19771826,633,330
6.19955904,633,330
6.2017804,633,330
6.2029078,606,386
6.20470584,606,386
6.20659584,606,386
6.20770686,606,386
6.2095142,606,386
6.21068588,606,386
6.21261238,606,386
6.21445812,610,449
6.21559568,610,449
6.21703046,610,449
6.2181904,610,449
6.22037036,610,449
6.22210048,610,449
6.22336604,646,497
6.22504308,646,497
6.2261321,646,497
6.22798066,646,497
6.22983132,646,497
6.23094058,646,497
6.2327705,646,497
6.23386966,681,522
6.2356869,681,522
6.23750934,681,522
6.23867384,681,522
6.24056652,681,522
6.24177356,681,522
6.24361312,716,516
6.2454966,716,516
6.24663176,716,516
6.24844502,716,516
6.24957556,716,516
6.25142876,716,516
6.25312388,716,516
6.25436456,733,480
6.25598794,733,480
6.25708008,733,480
6.25894548,733,480
6.26067238,733,480
6.2618565,733,480
6.26378712,741,461
6.2648837,741,461
6.26665034,741,461
6.26785836,741,461
6.2690499,741,461
6.27018602,741,461
6.27154376,741,461
6.27271184,746,418
6.27388872,746,418
6.27504856,746,418
6.27639458,746,418
6.27758486,746,418
6.27879052,746,418
6.27994168,746,418
6.28111128,746,418
6.28242616,746,418
6.28362932,748,363
6.28478604,748,363
6.28595722,748,363
6.28712472,748,363
6.28848468,748,363
6.28965986,748,363
6.29079736,748,363
6.29196464,748,363
6.29311482,715,386
6.29443612,715,386
6.29560872,715,386
6.29679394,715,386
6.2979431,715,386
6.29914886,715,386
6.30046408,715,386
6.3020062,715,386
6.30317158,681,431
6.30451586,681,431
6.30569592,681,431
6.3068741,681,431
6.30804176,681,431
6.30941406,681,431
6.31061182,681,431
6.3117911,681,431
6.31295634,699,471
6.31543702,699,471
6.3165624,699,471
6.31846164,699,471
6.3203546,699,471
6.32148428,699,471
6.32309934,699,471
6.32419136,724,509
6.32605974,724,509
6.32782796,724,509
6.32896608,724,509
6.3308391,724,509
6.3319709,724,509
6.3338034,737,510
6.33557356,737,510
6.3367029,737,510
6.33859956,737,510
6.33971486,737,510
6.34155332,737,510
6.3435088,744,442
6.3446399,744,442
6.34648542,744,442
6.34761264,744,442
6.34891358,744,442
6.35049464,744,442
6.3523987,744,442
6.35402658,730,426
6.35511954,730,426
6.3569586,730,426
6.358041,730,426
6.35983696,730,426
6.36166432,730,426
6.36278962,689,451
6.36464776,689,451
6.36575856,689,451
6.3676742,689,451
6.36961988,689,451
6.37072586,689,451
6.37205612,689,451
6.37334784,668,464
6.37455248,668,464
6.37572354,668,464
6.3768923,668,464
6.37804158,668,464
6.37941034,668,464
6.3806079,668,464
6.38178102,668,464
6.38293832,675,471
6.38410754,675,471
6.38542652,675,471
6.38662406,675,471
6.38778832,675,471
6.38897306,675,471
6.3901468,675,471
6.39248166,675,471
6.3936355,696,508
6.39547332,696,508
6.39660126,696,508
6.39841278,696,508
6.40013348,696,508
6.40173164,696,508
6.4035909,706,544
6.40543958,706,544
6.40658116,706,544
6.40851054,706,544
6.409729,706,544
6.41157144,706,544
6.4134584,728,562
6.41459274,728,562
6.41618508,728,562
6.41743982,728,562
6.41915322,728,562
6.42098846,728,562
6.42210806,728,562
6.42387178,739,537
6.42497282,739,537
6.42683674,739,537
6.4279516,739,537
6.42977298,739,537
6.4317096,739,537
6.43290568,744,473
6.43471258,744,473
6.43647492,744,473
6.4376263,744,473
6.43946986,744,473
6.44058686,744,473
6.44244022,744,473
6.4443789,747,407
6.4455264,747,407
6.44716282,747,407
6.44844762,747,407
6.4500634,747,407
6.4511492,747,407
6.45306202,715,374
6.45495598,715,374
6.456087,715,374
6.4579017,715,374
6.45901684,715,374
6.46085436,715,374
6.46272536,715,374
6.4638991,681,323
6.46575552,681,323
6.46684854,681,323
6.46870534,681,323
6.4706264,681,323
6.4717145,681,323
6.47351102,648,298
6.47463434,648,298
6.47657046,648,298
6.47846458,648,298
6.4795978,648,298
6.4813619,648,298
6.48246742,648,298
6.48414682,665,337
6.48593172,665,337
6.48703856,665,337
6.48890128,665,337
6.49001008,665,337
6.49185004,665,337
6.4936158,690,407
6.49473886,690,407
6.49657818,690,407
6.4976945,690,407
6.49952406,690,407
6.50170508,690,407
6.50284594,720,459
6.50469302,720,459
6.50646476,720,459
6.50770748,720,459
6.50961956,720,459
6.51076556,720,459
6.5125742,720,459
6.51407016,735,468
6.51559638,735,468
6.51760264,735,468
6.51874758,735,468
6.52059258,735,468
6.52248452,735,468
6.52359972,743,489
6.52535622,743,489
6.52647686,743,489
6.52819172,743,489
6.53014584,743,489
6.53140696,743,489
6.53301792,743,489
6.53411316,746,535
6.53599006,746,535
6.53790312,746,535
6.53905068,746,535
6.54068462,746,535
6.54183902,746,535
6.54302208,680,540
6.5441702,680,540
6.5455139,680,540
6.546691,680,540
6.54868784,680,540
6.54978998,680,540
6.55160634,680,540
6.5535006,528,509
6.55463876,528,509
6.55640112,528,509
6.5575158,528,509
6.55940848,528,509
6.56109318,528,509
6.56235014,528,509
6.5639885,485,510
6.5650932,485,510
6.56695614,485,510
6.56883184,485,510
6.56993964,485,510
6.57179824,485,510
6.57290074,550,528
6.57474188,550,528
6.57650536,550,528
6.57763404,550,528
6.57950908,550,528
6.5806544,550,528
6.58243262,550,528
6.58412348,633,537
6.58540826,633,537
6.58706734,633,537
6.58818518,633,537
6.59004236,633,537
6.59193114,633,537
6.59306962,691,541
6.59466892,691,541
6.59582386,691,541
6.59699084,691,541
6.59815164,691,541
6.59953244,691,541
6.60069652,691,541
6.60218556,691,541
6.60352668,721,526
6.60471488,721,526
6.60586488,721,526
6.60704956,721,526
6.60838512,721,526
6.60961188,721,526
6.61077894,721,526
6.6119579,721,526
6.6131072,735,502
6.61439114,735,502
6.61559872,735,502
6.61675358,735,502
6.61793054,735,502
6.61909572,735,502
6.62042956,735,502
6.62195268,735,502
6.62316142,743,489
6.62461778,743,489
6.625805,743,489
6.62695246,743,489
6.62813648,743,489
6.62977394,743,489
6.63097824,743,489
6.63213004,743,489
6.63346676,712,449
6.634643,712,449
6.6358159,712,449
6.63697182,712,449
6.63813728,712,449
6.63948798,712,449
6.64146894,712,449
6.64260708,712,449
6.64444362,595,361
6.64614152,595,361
6.64741166,595,361
6.649054,595,361
6.65015662,595,361
6.65199158,595,361
6.65376512,519,351
6.6548774,519,351
6.6567511,519,351
6.65785234,519,351
6.65975006,519,351
6.66166034,519,351
6.66277602,566,397
6.66467014,566,397
6.66579166,566,397
6.6676072,566,397
6.66946114,566,397
6.67060546,566,397
6.67243788,566,397
6.67357018,641,454
6.67534618,641,454
6.67643624,641,454
6.67810982,641,454
6.67994196,641,454
6.68105046,641,454
6.68292004,641,454
6.68408782,696,500
6.68592282,696,500
6.68754788,696,500
6.68874272,696,500
6.6899368,696,500
6.69108884,696,500
6.6924115,696,500
6.69359442,723,523
6.6947793,723,523
6.69591732,723,523
6.69705972,723,523
6.69840638,723,523
6.69959066,723,523
6.70076778,723,523
6.7024103,723,523
6.70418278,736,517
6.70598436,736,517
6.70707244,736,517
6.70894986,736,517
6.71070736,736,517
6.71183024,736,517
6.71370174,743,514
6.71480528,743,514
6.71664438,743,514
6.7177313,743,514
6.71958132,743,514
6.72148402,743,514
6.72263996,743,514
6.7244375,747,479
6.7255514,747,479
6.72739798,747,479
6.72913224,747,479
6.7304677,747,479
6.73211142,747,479
6.73344294,731,393
6.73515052,731,393
6.73696696,731,393
6.73814678,731,393
6.74009098,731,393
6.7411626,731,393
6.74299808,724,350
6.74480216,724,350
6.74591694,724,350
6.74774986,724,350
6.74886772,724,350
6.75067732,724,350
6.7524807,724,350
6.75360404,737,379
6.75550254,737,379
6.75671474,737,379
6.75858348,737,379
6.76038174,737,379
6.7615882,737,379
6.76297506,760,428
6.76417234,760,428
6.76560358,760,428
6.76674994,760,428
6.76793776,760,428
6.76910372,760,428
6.77043034,760,428
6.77160802,760,428
6.77279352,772,470
6.77394358,772,470
6.77510504,772,470
6.7763981,772,470
6.77759926,772,470
6.77879574,772,470
6.77995042,772,470
6.7811248,772,470
6.78370782,778,508
6.78481146,778,508
6.7866476,778,508
6.78776698,778,508
6.78959714,778,508
6.7914778,778,508
6.79262482,778,508
6.79440982,781,578
6.79553172,781,578
6.7971821,781,578
6.79904528,781,578
6.80041534,781,578
6.80256066,781,578
6.80447082,800,579
6.80559638,800,579
6.80736214,800,579
6.8085183,800,579
6.81018412,800,579
6.81203472,800,579
6.8131756,724,477
6.8149332,724,477
6.81602166,724,477
6.81785814,724,477
6.81899036,724,477
6.8208562,724,477
6.82278484,724,477
6.82389972,567,426
6.82576478,567,426
6.82753138,567,426
6.82871778,567,426
6.83059166,567,426
6.831715,567,426
6.83365782,505,451
6.83551808,505,451
6.83665206,505,451
6.83849478,505,451
6.83960974,505,451
6.84138448,505,451
6.84310496,505,451
6.84453454,559,481
6.84634822,559,481
6.8474698,559,481
6.84914908,559,481
6.85096444,559,481
6.85209576,559,481
6.85396186,638,496
6.85512374,638,496
6.85700184,638,496
6.8580971,638,496
6.85996086,638,496
6.86175406,638,496
6.8628535,694,521
6.86471846,694,521
6.86581904,694,521
6.86773396,694,521
6.86965842,694,521
6.87077294,694,521
6.87257892,694,521
6.8743909,722,534
6.87553384,722,534
6.87737772,722,534
6.87853152,722,534
6.880129,722,534
6.88137244,722,534
6.88306208,736,540
6.88480968,736,540
6.88590922,736,540
6.88774888,736,540
6.888884,736,540
6.89072456,736,540
6.89181712,736,540
6.89365482,743,508
6.89552248,743,508
6.8966709,743,508
6.898518,743,508
6.90046358,743,508
6.9019584,743,508
6.90381868,746,425
6.90561406,746,425
6.9068288,746,425
6.90888254,746,425
6.90997644,746,425
6.91177276,746,425
6.91363658,714,349
6.91474896,714,349
6.91658878,714,349
6.91769592,714,349
6.91950942,714,349
6.92136442,714,349
6.92251378,714,349
6.92415184,732,362
6.925445,732,362
6.92711924,732,362
6.92900276,732,362
6.93012494,732,362
6.93193084,732,362
6.93301194,827,419
6.93486864,827,419
6.9359722,827,419
6.93777074,827,419
6.9396942,827,419
6.94088014,827,419
6.94274638,874,465
6.94384184,874,465
6.9456647,874,465
6.9475352,874,465
6.94869154,874,465
6.95049618,874,465
6.95240274,874,465
6.95355918,863,523
6.95541966,863,523
6.95656358,863,523
6.95818142,863,523
6.95946332,863,523
6.96117764,863,523
6.9630028,863,523
6.96409954,841,534
6.96591536,841,534
6.96699852,841,534
6.96886012,841,534
6.97063528,841,534
6.97178568,841,534
6.97371164,813,523
6.97479982,813,523
6.97656394,813,523
6.97780584,813,523
6.97896674,813,523
6.98010524,813,523
6.98143562,813,523
6.98263226,813,523
6.98382364,730,517
6.98496862,730,517
6.98613442,730,517
6.9874415,730,517
6.9886762,730,517
6.98983476,730,517
6.99100948,730,517
6.99217212,730,517
6.9935079,570,480
6.99468846,570,480
6.99586074,570,480
6.9970124,570,480
6.99815712,570,480
7.00010048,570,480
7.00238036,570,480
7.00410388,472,393
7.00537452,472,393
7.00704068,472,393
7.00814198,472,393
7.01001946,472,393
7.01110968,472,393
7.01295034,492,367
7.0147633,492,367
7.01587456,492,367
7.0177256,492,367
7.01885738,492,367
7.02072296,492,367
7.0227171,492,367
7.02381034,570,405
7.02567412,570,405
7.02679482,570,405
7.02864506,570,405
7.0305191,570,405
7.0316553,570,405
7.03351774,643,458
7.03540604,643,458
7.03655444,643,458
7.03845112,643,458
7.03958736,643,458
7.04136092,643,458
7.04303972,643,458
7.04417158,696,502
7.04599204,696,502
7.0471301,696,502
7.04907424,696,502
7.05015634,696,502
7.0519918,696,502
7.05378696,723,558
7.05486772,723,558
7.05670646,723,558
7.05781134,723,558
7.05965596,723,558
7.06151856,723,558
7.06264774,723,558
7.06447808,737,671
7.06569646,737,671
7.06748366,737,671
7.0691769,737,671
7.070554,737,671
7.0716988,737,671
7.07286874,726,728
7.07404516,726,728
7.07534498,726,728
7.0765462,726,728
7.07770676,726,728
7.0789096,726,728
7.08005376,726,728
7.08136682,726,728
7.08254846,726,728
7.08370966,636,705
7.08488914,636,705
7.08602444,636,705
7.08734492,636,705
7.08855804,636,705
7.08975118,636,705
7.09089064,636,705
7.09205986,636,705
7.09390094,506,676
7.09571306,506,676
7.09752856,506,676
7.09870534,506,676
7.10054506,506,676
7.10269288,506,676
7.10380848,491,662
7.10566614,491,662
7.10677414,491,662
7.10863076,491,662
7.1104479,491,662
7.11158784,491,662
7.11346728,553,638
7.11460134,553,638
7.11634008,553,638
7.11742628,553,638
7.11941126,553,638
7.12108912,553,638
7.122348,553,638
7.12396412,617,609
7.12506228,617,609
7.1269585,617,609
7.12897336,617,609
7.13038576,617,609
7.13210272,617,609
7.13387984,684,578
7.13500712,684,578
7.13678162,684,578
7.13786116,684,578
7.13971392,684,578
7.14080574,684,578
7.14264478,684,578
7.14454112,734,527
7.1456767,734,527
7.14747694,734,527
7.14944938,734,527
7.15060644,734,527
7.15209494,734,527
7.15341446,759,502
7.15462856,759,502
7.15577254,759,502
7.15693172,759,502
7.15807844,759,502
7.15950288,759,502
7.16068414,759,502
7.16186508,759,502
7.16302134,754,473
7.16434822,754,473
7.1655339,754,473
7.16671048,754,473
7.16783986,754,473
7.16902174,754,473
7.17035614,754,473
7.17270878,754,473
7.17383852,735,441
7.17569812,735,441
7.17679444,735,441
7.17864734,735,441
7.18048618,735,441
7.18162352,735,441
7.18344512,709,442
7.18456532,709,442
7.18635764,709,442
7.18803822,709,442
7.18944314,709,442
7.19109242,709,442
7.19233806,709,442
7.1940508,712,476
7.19578932,712,476
7.19691596,712,476
7.19874614,712,476
7.19983562,712,476
7.20203732,712,476
7.20385042,766,511
7.20494872,766,511
7.20678284,766,511
7.20787738,766,511
7.2097581,766,511
7.21166598,766,511
7.21277164,809,529
7.2146256,809,529
7.21573856,809,529
7.21761244,809,529
7.2195945,809,529
7.22071916,809,529
7.22251738,809,529
7.22433166,814,537
7.22546268,814,537
7.22736858,814,537
7.22857168,814,537
7.23044726,814,537
7.23215366,814,537
7.23343026,799,490
7.23506172,799,490
7.23616412,799,490
7.23805344,799,490
7.23999246,799,490
7.24112404,799,490
7.24292674,799,490
7.24403638,758,450
7.2458657,758,450
7.24694308,758,450
7.2487738,758,450
7.25068344,758,450
7.25187324,758,450
7.25372236,720,446
7.25480858,720,446
7.25664972,720,446
7.25778622,720,446
7.25897392,720,446
7.2603725,720,446
7.2615439,720,446
7.26273898,718,428
7.26388758,718,428
7.26503992,718,428
7.26693384,718,428
7.2687893,718,428
7.269894,718,428
7.27175018,718,428
7.27283934,717,418
7.27465468,717,418
7.27650014,717,418
7.277629,717,418
7.27951656,717,418
7.28065554,717,418
7.28246014,717,418
7.28417906,716,431
7.28546592,716,431
7.28707696,716,431
7.28817506,716,431
7.29004504,716,431
7.29113682,716,431
7.2930247,733,471
7.29487844,733,471
7.29597856,733,471
7.29786076,733,471
7.29963008,733,471
7.30084826,733,471
7.30306572,759,491
7.30415058,759,491
7.30597534,759,491
7.30779896,759,491
7.30892704,759,491
7.3107617,759,491
7.31186528,759,491
7.3136852,771,501
7.31557764,771,501
7.31669028,771,501
7.31849134,771,501
7.31961634,771,501
7.32153304,771,501
7.32341558,771,472
7.32454092,795,472
7.32614456,795,472
7.32742104,795,472
7.32918012,795,472
7.33097956,795,472
7.33207058,795,472
7.33386712,790,389
7.33496566,790,389
7.33683846,790,389
7.33864688,790,389
7.3397616,790,389
7.34162874,790,389
7.3427368,736,348
7.34465616,736,348
7.34651154,736,348
7.3476564,736,348
7.34951996,736,348
7.35065714,736,348
7.35246002,736,348
7.35416512,675,362
7.35544486,675,362
7.3570868,675,362
7.35818068,675,362
7.3600698,675,362
7.36119018,675,362
7.3630708,644,419
