Sample,X(ms) [02.05.2017 17:12:35 328 UTC],"I_distance_left"[%IW64],"I_distance_right"[%IW66]
1320,1900.039360,728,339
1321,1901.149960,728,339
1322,1903.450120,688,306
1323,1905.182220,688,306
1324,1906.514620,688,306
1325,1908.516080,688,306
1326,1910.428560,688,306
1327,1911.586260,688,306
1328,1913.419920,634,323
1329,1914.551760,634,323
1330,1916.421520,634,323
1331,1918.092460,634,323
1332,1919.395920,634,323
1333,1921.006380,634,323
1334,1922.108880,634,323
1335,1923.952540,607,383
1336,1925.696440,607,383
1337,1926.830040,607,383
1338,1928.743960,607,383
1339,1929.902080,607,383
1340,1931.742260,607,383
1341,1932.822960,628,447
1342,1934.659160,628,447
1343,1936.581340,628,447
1344,1937.773960,628,447
1345,1939.637060,628,447
1346,1941.465320,628,447
1347,1942.614300,628,447
1348,1944.455860,672,497
1349,1945.576620,672,497
1350,1947.345760,672,497
1351,1949.062080,672,497
1352,1950.188980,672,497
1353,1952.005500,672,497
1354,1953.115280,694,521
1355,1954.940060,694,521
1356,1956.026440,694,521
1357,1957.870160,694,521
1358,1959.692960,694,521
1359,1960.847700,694,521
1360,1962.689700,694,521
1361,1963.802600,722,482
1362,1965.608100,722,482
1363,1967.434880,722,482
1364,1968.608120,722,482
1365,1970.494480,722,482
1366,1971.712100,722,482
1367,1973.533340,736,446
1368,1975.417920,736,446
1369,1976.550200,736,446
1370,1978.173320,736,446
1371,1979.469780,736,446
1372,1981.169820,736,446
1373,1983.074720,736,446
1374,1984.416720,726,427
1375,1986.026080,726,427
1376,1987.104560,726,427
1377,1988.982980,726,427
1378,1990.743280,726,427
1379,1991.851480,726,427
1380,1993.744600,738,401
1381,1994.943080,738,401
1382,1996.840980,738,401
1383,1998.694640,738,401
1384,1999.807120,738,401
1385,2001.998600,738,401
1386,2003.793520,727,388
1387,2004.906380,727,388
1388,2006.747860,727,388
1389,2007.838340,727,388
1390,2009.703620,727,388
1391,2010.846380,727,388
1392,2012.712600,727,416
1393,2014.648480,704,416
1394,2015.745580,704,416
1395,2017.466760,704,416
1396,2018.767620,704,416
1397,2019.905020,704,416
1398,2021.051380,704,416
1399,2022.915700,704,416
1400,2024.781160,710,463
1401,2025.882980,710,463
1402,2027.728380,710,463
1403,2028.865120,710,463
1404,2030.671200,710,463
1405,2032.538720,710,463
1406,2033.682760,730,487
1407,2035.458500,730,487
1408,2036.585180,730,487
1409,2038.392920,730,487
1410,2040.102520,730,487
1411,2041.385960,730,487
1412,2043.062600,730,487
1413,2044.407200,740,517
1414,2046.114460,740,517
1415,2047.871960,740,517
1416,2049.032720,740,517
1417,2050.807500,740,517
1418,2051.911940,740,517
1419,2053.725660,745,480
1420,2054.822100,745,480
1421,2056.637180,745,480
1422,2058.547380,745,480
1423,2059.683700,745,480
1424,2061.442340,745,480
1425,2062.548900,745,480
1426,2064.526600,748,410
1427,2066.365640,748,410
1428,2067.483840,748,410
1429,2069.126140,748,410
1430,2070.379780,748,410
1431,2072.082720,748,410
1432,2073.913900,715,393
1433,2075.075000,715,393
1434,2076.938620,715,393
1435,2078.032220,715,393
1436,2079.896700,715,393
1437,2081.664900,715,393
1438,2082.777000,681,418
1439,2084.700480,681,418
1440,2085.879660,681,418
1441,2087.654380,681,418
1442,2089.500860,681,418
1443,2090.636240,681,418
1444,2092.539120,681,418
1445,2093.741720,682,447
1446,2095.579300,682,447
1447,2097.506400,682,447
1448,2098.680040,682,447
1449,2100.462460,682,447
1450,2102.646760,682,447
1451,2103.783340,682,479
1452,2105.625700,682,479
1453,2106.736360,682,479
1454,2108.717600,682,479
1455,2110.632160,682,479
1456,2111.734120,682,479
1457,2113.497320,699,495
1458,2114.677660,699,495
1459,2115.893120,699,495
1460,2117.038660,699,495
1461,2118.381940,699,495
1462,2119.573240,699,495
1463,2120.756880,699,495
1464,2121.902560,699,495
1465,2123.078160,724,521
1466,2124.373460,724,521
1467,2125.584180,724,521
1468,2126.733240,724,521
1469,2127.895920,724,521
1470,2129.527040,724,521
1471,2130.725280,724,521
1472,2131.882420,724,521
1473,2134.104560,737,533
1474,2135.902660,737,533
1475,2137.036520,737,533
1476,2138.878080,737,533
1477,2139.972840,737,533
1478,2141.818220,737,533
1479,2142.910980,744,505
1480,2144.709900,744,505
1481,2146.579680,744,505
1482,2147.701600,744,505
1483,2149.583480,744,505
1484,2150.707340,744,505
1485,2152.493100,744,505
1486,2154.353940,747,457
1487,2155.501460,747,457
1488,2157.136080,747,457
1489,2158.524840,747,457
1490,2160.191380,747,457
1491,2162.033900,747,457
1492,2163.151420,748,416
1493,2164.848720,748,416
1494,2166.131840,748,416
1495,2168.059440,748,416
1496,2169.882260,748,416
1497,2170.994340,748,416
1498,2172.829980,748,416
1499,2173.904800,732,413
1500,2175.734700,732,413
1501,2176.819020,732,413
1502,2178.676940,732,413
1503,2180.564420,732,413
1504,2181.685300,732,413
1505,2183.587140,707,479
1506,2185.450000,707,479
1507,2186.597680,707,479
1508,2187.913960,707,479
1509,2189.108800,707,479
1510,2190.445640,707,479
1511,2191.637080,707,479
1512,2192.827960,678,530
1513,2193.979640,678,530
1514,2195.150140,678,530
1515,2196.680920,678,530
1516,2197.900760,678,530
1517,2199.365060,678,530
1518,2200.593500,678,530
1519,2202.068840,678,530
1520,2203.430720,680,555
1521,2204.624840,680,555
1522,2205.794600,680,555
1523,2206.959440,680,555
1524,2208.176220,680,555
1525,2209.553960,680,555
1526,2211.521020,680,555
1527,2212.668500,680,567
1528,2214.439960,698,567
1529,2215.549860,698,567
1530,2217.418080,698,567
1531,2219.118700,698,567
1532,2220.380620,698,567
1533,2222.051220,698,567
1534,2223.145480,724,557
1535,2224.986980,724,557
1536,2226.735380,724,557
1537,2227.859380,724,557
1538,2229.774800,724,557
1539,2230.948960,724,557
1540,2232.749200,737,517
1541,2234.525440,737,517
1542,2235.663360,737,517
1543,2237.495880,737,517
1544,2238.667860,737,517
1545,2240.467160,737,517
1546,2242.164980,737,517
1547,2243.444040,743,497
1548,2245.100160,743,497
1549,2246.360680,743,497
1550,2247.970240,743,497
1551,2249.100740,743,497
1552,2250.946580,743,497
1553,2252.777680,743,497
1554,2253.961280,713,470
1555,2255.801460,713,470
1556,2256.896160,713,470
1557,2258.670620,713,470
1558,2259.865280,713,470
1559,2261.020600,713,470
1560,2262.172400,713,470
1561,2263.511400,595,371
1562,2264.675720,595,371
1563,2265.831280,595,371
1564,2266.983120,595,371
1565,2268.150700,595,371
1566,2269.496520,595,371
1567,2270.694500,595,371
1568,2271.836960,595,371
1569,2273.019700,468,339
1570,2274.163140,468,339
1571,2275.500460,468,339
1572,2276.686700,468,339
1573,2277.854400,468,339
1574,2279.043400,468,339
1575,2280.180340,468,339
1576,2281.529340,468,339
1577,2282.699560,455,391
1578,2283.885760,455,391
1579,2285.035840,455,391
1580,2286.372340,455,391
1581,2287.544400,455,391
1582,2288.764920,455,391
1583,2289.912660,455,391
1584,2291.084660,455,391
1585,2292.395180,455,391
1586,2293.603740,518,451
1587,2294.753940,518,451
1588,2295.926580,518,451
1589,2297.511600,518,451
1590,2298.863680,518,451
1591,2300.035180,518,451
1592,2301.697420,518,451
1593,2302.888880,617,499
1594,2304.856560,617,499
1595,2305.951460,617,499
1596,2307.751800,617,499
1597,2309.665920,617,499
1598,2310.809120,617,499
1599,2312.644120,617,499
1600,2313.738480,683,522
1601,2315.555020,683,522
1602,2317.446740,683,522
1603,2318.614320,683,522
1604,2320.440660,683,522
1605,2321.563520,683,522
1606,2323.407160,717,500
1607,2325.111720,717,500
1608,2326.373660,717,500
1609,2328.005160,717,500
1610,2329.153500,717,500
1611,2330.999840,717,500
1612,2332.795740,717,500
1613,2333.888020,733,488
1614,2335.736160,733,488
1615,2336.842440,733,488
1616,2338.687240,733,488
1617,2340.483640,733,488
1618,2341.732840,733,488
1619,2343.593460,725,466
1620,2344.696800,725,466
1621,2346.488140,725,466
1622,2348.377840,725,466
1623,2349.523520,725,466
1624,2351.168640,725,466
1625,2352.539900,725,466
